no,id,title,Category
Post47122,1.23007E+11,多让其他小朋友主动找他玩，多买吃的分给小朋友,0
Post47144,1.23009E+11,姥姥中午训我，孩子对着姥姥的嘴巴亲了一下。,0
Post47155,1.23011E+11,机构不一定都是刻板训练，音乐，感统，认知，还有语音，行为干预，不能一棒子打死，机构是早教的加强版,0
Post47166,1.23012E+11,马上四岁的路过,0
Post47204,1.23015E+11,我的四岁，嘴里也是经常说这些怪音,0
Post47225,1.23017E+11,现在是两周七个月吗？语言表达有多少,0
Post47232,1.23018E+11,有两个老师被我气走了啊 http://static.tieba.baidu.com/tb/editor/images/client/image_emoticon67.png,0
Post47233,1.23018E+11,知道不是他的错，但内心痛苦万分！外人永远无法理解！,0
Post47242,1.23019E+11,楼主你好，请问你带你家孩子去检查过了吗？有没有确诊是这个？我家侄子有些状况跟你家孩子挺像的,0
Post47394,1.23031E+11,廊坊家长看过来，1月份有大型的自闭症家庭干预培训，欢迎咨询,1
Post47424,1.23036E+11,我觉得没啥用，我家一开始就查了严重的不耐受，我禁了奶，蛋，豆制品。面食也是尽量少吃，没什么明显效果，还不是像蜗牛一样的进步。这些都只是猜测的。,3
Post47436,1.23036E+11,孩子四岁了，一直觉得孩子听不懂话，回避着自闭，最终还是确定是自闭[心碎]，加上经济条件的孬，看着孩子妈的绝望，残忍,0
Post47444,1.23038E+11,"家长，您好，我是辰星的老师，关于您说的问题，我想给您做一下解释：1. 我们辰星的教学理念一直坚持教好孩子的同时教会家长如何在家通过游戏的方式教孩子提升各方面的能力，我们的课堂一直都是开放的，而且每一间教室都配了360度无死角的监控，以方便一些没有进课堂听课的家长进行在线直播，了解孩子课堂教学进展； 2. 中心提倡按月缴费，老师会按月给孩子出一对一的训练计划，也方便家长根据每月孩子的进步考虑是否要继续续费，因为孩子的进步大于一切； 3. 老师们每天会进行家长家庭指导，课后沟通，家校互动本留言以及孩子个人教学组在线沟通，以确保教会家长如何进行家庭教学, 以达到每个孩子尽快的离开我们干预中心的目标；4. 中心目前全面启动公益家长课，儿童社交课，课程以月为单位，面向社会有需要社交的孩子提供免费课程，同时也无偿提供家庭游戏指导视频；5. 关于你说的费用，我们这里有一个月几百的，也有你说的一个月几千的，老师会具体根据孩子情况安排合适的课程，学费按月收费，每月的23日为家长开放日，家长会根据孩子的进步状况跟老师一起确认下月训练计划及周期，慢慢减课量，这些在读的家长都比较清楚，我们不卖课包，也不接受无意义的加课哦！如果您还有什么问题也可以打我们的电话进行咨询，88321013或者883222013，无论您孩子在哪里训练，只要您需要我们，我们将会为你们提供免费的家庭指导，因为辰星的爱心公益站的志愿者们一直都会为一些需要进行免费指导的家庭提供免费的服务。最后，祝您的孩子健康快乐成长，我们不足的地方也欢迎来电提出意见，只要对孩子训练有帮助，我们都会尽最大的能力去完善！",1
Post47505,1.23043E+11,有长劲,0
Post47531,1.23045E+11,牛,0
Post47543,1.23046E+11,很大可能是 就算不是自闭症那也是发育迟缓了。我家也两岁 比你家好。会主动喊人 说话四五个字。也是喊名没啥反应 。对视不好。,0
Post47571,1.2305E+11,老师，想加你微信，我怎么私信你我的微信号呢？,0
Post47587,1.23052E+11,"（2岁9个月）最初发现淼淼不对劲的时候，我曾在以琳论坛，足足泡了三个月，每天就是不停的看帖子，专门收藏那种正能量的，摘帽的。可是，翻了几个月的论坛，这种帖子，少之又少，就算有，大部分也都是2岁的时候，程度都挺不错的。
那时候看完以琳论坛，整个人都陷入了绝望的深渊。因为那里很多帖子家长都记录十几年，我是看了他们孩子最初的症状，然后直接翻看最后一页。如果看到最终孩子10几岁了，仍然不能正常生活，我就不自觉的把淼淼往那个程度上想，代入感很强烈，痛苦不堪。
我那时候得了抑郁症，其实和这个论坛的关系非常大。当然，并不是说这个论坛不好，是我自己心态不够好。如果心态摆正的家长去看，其实在论坛里，能学到很多很多干预技巧和方法。",0
Post47592,1.23052E+11,和我家现在情况差不多,0
Post47617,1.23058E+11,我是想问问去机构干预是什么样子的？机构的老师都靠谱吗？自己在家教可以不,0
Post47623,1.23058E+11,郭神排除自闭症！一直觉得孩子有自闭症倾向，刚2岁，主要表现就是回答问题很机械，都是我教过的，而且类似相同情景下，就会想起我教过的话或者说过的话，不考虑当时情景，只记得之前告诉他的话，没有自己的主动沟通语言，有需求语言和描述语言！而且记忆好久之前发生的事！爱自言自语，重复说一些词语！物大于人很明显！而且他回答问句感觉不好，比如问她吃饭了吗？他没吃，他也回答吃了！心想郭神很厉害而且严谨，他如果发现一点问题，也不会下不考虑自闭症，但是孩子这些问题难道就不是问题！是正常小孩刚学语言也这个刻板运用吗？,0
Post47677,1.23065E+11,楼主，我家情况和你家之前很像，眼神很好，现在语言就说一个字，看到你家孩子现在这么好，对自己孩子也有了信心。你家孩子现在多大了？,0
Post47717,1.23072E+11,宝妈你在发现你家宝宝可能有自闭症之前有没有给你家孩子长时间看过手机或电视呢,0
Post47743,1.23074E+11,我家的也是，计划下周一去省儿童医院查一下。,0
Post47763,1.23077E+11,"他实际开始愿意学说话是在今年夏日四五月份开始，在公园我指着一朵花叫他看告诉他花。他脱口而出花开始！那时他已经三岁五个月了！

三岁六个月开始喜欢上看书，指着书上的东西不停的问。（当然他问的方式就是指着那个东西眼神看着我）生活中的认知基本他现在都会说也知道了，遇到困难知道叫妈妈了

入学到现在的进步是说话以前吃饭时看到肉时都说肉肉，现在知道说吃肉。
以前只会两个字或者叠词，现在会说三个字的多了

有需求知道表达了，以前他的需求表达只会大小便说出来。现在想玩秋千会说秋千，喝水之类想吃的也会说出来了

最近还有想象力了，手做出勺子的形状告诉我挖掘机。
积木搭在杯子上告诉我盖子。他和我的交流现在就只能进行简单的他告诉我他看到的，或者是他提出的需求我回答他这样（或许这都不算交流）",0
Post47799,1.23083E+11,楼主怎么联系你，我也在广州,0
Post47801,1.23083E+11,我儿子也是两岁一个月 和你儿子症状一模一样 喊不应 眼神接触短 不太喜欢和小朋友玩 但不怕 会主动过去看他们在玩什么 但就是玩不到一起 最后都是自己走开了 喜欢一个人丢东西玩 也很喜欢和大人互动丢东西 藏猫猫 你追我赶之类的 互动起很爱笑 平时叫他就不太爱回应你 如果加上叫他做什么事和肢体语言 懂的事情马上就回去做 自己一个人到处走 也会回头看我在不在 但发现不在后又会马上转身来找我 这阵子我都被自己纠结到底是不是自闭症 现在一个字都不会说 只会说丢 打 着急会说妈妈 从一岁三个月开始看到两岁的电视 起床就是电视 睡觉还是电视 很少带出去和小朋友玩 我也不知道到底是看电视引起的还是就是自闭症 求各位宝妈们给点意见啊 去过省妇幼检查过 说娃娃语言迟缓 叫我带去早教 但很多迹象我就觉得他很像自闭症的样子,0
Post47866,1.23089E+11,"现在宝宝28个月了，说说现在的情况，小便知道自己脱裤子尿了，大便还是找大人帮忙，能主动叫爸爸妈妈爷爷奶奶了，但只有着急的时候才会叫，看到一些感兴趣的东西告诉他是什么他会跟着学了，但让他重复就不开口了。
今天去上早教课，老师在他手上喷消毒液的时候，他是看着老师的，而且老师跟他说把手搓搓，他也跟着做了！上楼玩的时候还时不时的回头看看我跟没跟上，可是进去上课就不好了，明明在家都会的指令进去后就完全不听话了，也不跟老师互动了，不知道怎么回事！
等电梯的时候他站在超市购物车里，旁边有一对小情侣在那腻歪，我都没好意思看，他就一直盯着他们看，后来又来一个说话声音比较大的人，他又被那人吸引过去又盯着看，直到进入电梯后才收回目光，进入电梯他也是四处打量着！
抢东西的毛病好多了，现在跟他说不要抢小朋友的东西，你们一起玩，他都能听进去！感觉比以前懂事很多！
现在就是语言还是不行，上课不能参与集体活动，专注力不行！不知道多久能好！",0
Post47871,1.2309E+11,我孩子也刚被医生诊断为疑似自闭症。我全职带了三个月之后，从她只叫爸爸妈妈，到爷爷奶奶叔叔阿姨哥哥姐姐这些，然后也懂得指认十几种动物了。现在能讲三四个字的词汇，如妈妈抱抱。我想问楼主这样的hz会是自闭症吗？,0
Post47883,1.23092E+11,"http://imgsrc.baidu.com/forum/w%3D580/sign=4d17d4a4801001e94e3c1407880f7b06/03b63df33a87e950dbf16e211d385343f9f2b4d4.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=7dcba9943401213fcf334ed464e636f8/8f31ee50352ac65ce0e3fb3ef6f2b21191138ad4.jpg",4
Post47952,1.23097E+11,黄色衣服是十月份拍的 红色是十一月份 http://imgsrc.baidu.com/forum/w%3D580/sign=8a309dd48f26cffc692abfba89004a7d/229dd30735fae6cd46fc402c02b30f2443a70f6d.jpg http://imgsrc.baidu.com/forum/w%3D580/sign=c95ad97525381f309e198da199004c67/bfe3b419ebc4b74514dc5c5bc2fc1e178b82156d.jpg,0
Post47978,1.23102E+11,"（2岁9个月）晚上带淼淼去超市买东西，他总是要抱，还非要妈妈抱，不要爸爸。我抱着他，埋怨的对淼淼爸说，累死了，这个淼淼真是太坏了。结果，淼淼好像听懂了，手指着地上，对我说，妈妈，不动，妈妈，不动，淼淼走，淼淼走。然后挣扎着下来自己走了。其实他想说的就是，妈妈抱不动，淼淼自己走。
临睡前，问他，爱不爱妈妈？他说爱妈妈，然后抱着我一直亲。真的太可爱了。
淼淼爸说，下午接他放学，他指着一个家长说，彤彤爸爸。一周前，淼淼爸还有点伤感的说，每次去幼儿园接淼淼，别的小朋友都会指着他说，淼淼爸爸，但是淼淼都不懂这些。想不到今天淼淼就给他爸爸带来了惊喜。
现在能听懂的话越来越多了……",0
Post48020,1.23109E+11,吃饭不上桌，在吃零食，没特别喜欢的食物，昨天睡觉又傻笑，,0
Post48052,1.23114E+11,我们也去看了郭延庆,0
Post48062,1.23115E+11,还是去医院吧，感觉不是太对劲。,0
Post48066,1.23116E+11,我觉得不是 都能背诗了 还能和你们沟通肯定不是 就是不出门和电子产品影响的,3
Post48086,1.23117E+11,我儿子是属于玻璃心的性格，我要是假装生气，假装哭，他立马就眼泪汪汪了，遇到不愿意做的事情眼泪也是一下就出来了，现在甚至高度警觉陌生人的大嗓门，小孩的哭声，哎，这阴影不知道是机构还是幼儿园留下的，只希望太快点懂，不要这么敏感。,0
Post48112,1.23119E+11,青岛以琳啊。全国最有名的，方静开的,1
Post48121,1.23119E+11,美丽的旅途开始倒计时,4
Post48122,1.2312E+11,不要太灰心，你们是在哪里看的，医生的诊断评语是什么？,0
Post48156,1.23125E+11,怎么训练孩子更加看外边人呢？虽然孩子现在看，但是不如同龄孩子那么爱看陌生人,0
Post48167,1.23127E+11,楼主，您第一次去看郭的时候孩子多大？语言如何？能否说说,0
Post48195,1.23129E+11,躺在被窝里问她什么天上飞水里游地上跑，只要在她的认知范围内的都答对了，问她各种水果的颜色是什么也都答对了，以前问都是指着书上的图画，凭空问还是第一次。,0
Post48214,1.2313E+11,你是哪个省的,0
Post48251,1.23134E+11,有异常刻板动作，最好是去专业医院确诊，早发现早干预，会有预期效果。希望越来越好!,0
Post48303,1.23138E+11,自闭症是先天性疾病，与会不会带孩子应该没有关系。如果你怀孕期间没有吃叶酸那你应该没有什么问题。,0
Post48350,1.23142E+11,现在我家基本跟正常孩子差不多,0
Post48387,1.23145E+11,自闭症大部分是由于怀孕期间补充叶酸过量引起的。,3
Post48414,1.23151E+11,"想让谱系孩子学会表达和处理情绪，不！容！易！而且自闭症孩子发脾气、管理不好自己的情绪也是常态。
不要说为什么要这样？不要问为什么会这样？说实话，发脾气是每个孩子都会有的！
然而ASD孩子特单纯，基本都不会装只会逃、不会表达只会“闹”，咱们把期望值降到孩子踮脚能达到的地方、多多体谅“共情”他们，情绪危机的发生率肯定能低下来。

“所有的行为都源于某种原因，而且所有的行为都是一种交流。”
看上去谱系孩子经常被沉迷、发怒、固执等问题缠身，这些“另类行为”看上去不过是结果，如果不用双筒望远镜，我们甚至都看不到它们出现的原因。
“特殊孩子必然会有特殊的心理”，他们的感官重负、直来直去的思考方式以及不能充分的表达等特点，会让他们有很多的怕和怒。

害怕在花洒下冲洗、打针时尖叫想逃、听到“心头小鹿乱撞”就坚决地理解为在自己胸前一定可以找出一只小鹿……
“常常以异常行为来表达自己的心理和情绪”，星儿家庭都少不了这样的困扰。
因为绝大多数孩子们不具备可以描述出“花洒里的水冲在我身上像虫子爬那样不舒服”、“针头一贴上皮肤我就感觉已经要出血的疼”的表达能力；而且他们在一句话中能捕捉到的信息往往也不够全面；
非但如此，他们还普遍“延迟满足能力”有限、“心理外化现象”突出，所以我们经常感觉他们“急脾气”，要什么就马上想拿到、“爱叨叨”心心念念地就一件事反复说个不停，心里一点装不住事儿。
 http://imgsrc.baidu.com/forum/w%3D580/sign=ea90bafdc78065387beaa41ba7dca115/ded60b338744ebf863cf5b8cd4f9d72a6159a779.jpg 

半夜醒来、第二天“疯癫”一天曾是我家小吴同学的特色之一。
蚊子一哼哼就睡不踏实、一叮就能痒到必须抓挠不停这点，我很早意识到了，所以家里常年挂着蚊帐。
但后来偶然发现的一个原因却让我自责：因为学钢琴后发现他的听觉敏锐，能清楚地听出和弦里音符的细小变化。

这才意识到他在三楼家里坐着，就能判断出那个刚打开单元门上楼梯的人是不是他爸的事儿，真不是蒙的。
而我们住了多年的房子处在航线旁，半夜时分隐隐传来的飞机声，对小吴可能就是巨大的轰鸣，这极可能是导致他半夜醒来的重大原因。

试想，在炮弹爆炸样的响声里被吵醒、周围又漆黑的瞬间该有多恐惧烦躁，睡不着来找爸妈又得挨批评，还无口可辨，满心委屈需要被安慰被理解，第二天却被催着赶着抱怨着做这个做那个，困顿、烦躁、窝囊、担心，这样的负性体验和情绪叠加，不崩溃才怪。
 http://imgsrc.baidu.com/forum/w%3D580/sign=f2a5a7edd0c451daf6f60ce386fc52a5/207cd6c8a786c917964e6d8ac43d70cf3ac7576e.jpg 

像我这样事后诸葛亮的家长不少，但能事事上心能第一时间发现并及时处理“隐患”的家长凤毛麟角。
我们的孩子都越长越大，外界对孩子的要求也只会越来越高，及时帮助孩子化解“心理危机”，是星儿父母必修的功课。

这项功课的要求是“做孩子肚里的蛔虫”；
目标是“把自己变成孩子情绪行为的双筒望远镜”。
实现目标两步走：预防和介入。

预防——发现火种
几乎所有问题行为都指向情绪，找到可能触发情绪崩溃的原因是关键。
发现“火种”比“灭火”要好得多的道理大家都懂。
出现情绪崩溃、行为异常的原因有以下几点：

1、感官上带来的重负
我们的孩子在触觉、听觉、嗅觉方面敏感者居多，看起来是各种“矫情”，其实是同样的刺激给他们的感受是放大很多倍的，很容易带给他们压力和困扰。
家长们要“火眼金睛”还得“明察秋毫”，多观察记录思考孩子的行为表现，千万不要像我那么糙。
2、身体或生理诱因
包括食物过敏（奶、麦、豆、蛋、海鲜、柑橘与添加剂防腐剂等）、睡眠紊乱、肠胃问题、营养不良、生化功能失衡（比如胃酸不足、矿物质缺乏或酵母细菌失调等）或其他疾病伤害（比如不容易被发现的耳道感染）等。

3、情感诱因
比如挫折感、失望、受虐待和感觉到不公平。
我们的孩子表达情感的能力有很多不足，但感受情感的能力却很强。
他们努力却无法得到你或者他自己的期望和目标时，沮丧和挫败感会随之而来；
希望不能实现就会带来失望，NT的小孩可以适应事情的改变，但ASD的小孩常依赖于常规和熟悉感，不能适应突然变化的能力，很久才能从失望带来的抑郁中恢复过来；
遭受攻击或嘲笑时不会进行语言辩解带来的愤怒焦虑和痛苦；
有些孩子因为能力问题在大环境里被“另眼相看”让孩子感觉“低人一等”。

4、负面榜样
比如家长或其他熟悉的人们推卸责任、嘲笑指责、通过打骂孩子发泄愤怒等因素。
 http://imgsrc.baidu.com/forum/w%3D580/sign=b48a6ada282dd42a5f0901a3333a5b2f/93215eee3d6d55fbd15b499560224f4a21a4dd1e.jpg 

介入——稳准狠的灭火
感官上的重负需要感统训练和日常系统脱敏，做好各种“防范”结合进行。
比如触觉敏感这个问题，有一个孩子小时候对衣服的材质特别敏感，造成穿衣困难。老师做的就是通过按摩、让他从接触不同材质的东西做起，慢慢地引导、脱敏的。

在这里有一点要强调下：抓主要矛盾，趋利避害，该妥协的时候家长要妥协。
食物过敏可以找专业医院做检测，但引发孩子问题的食物可能是数不完的，这需要我们日常的观察、记录和检测。
比如在一周内坚持记录孩子所吃的食物观察反应，发现摄入某种食物后出现反应就将其去除两周，再观察评估，重新少量加入后检测反常行为是否回归。
其他身体或生理诱因，也是需要家长们仔细观察、尽快做出判断的。
情感诱因在根本上体现的是我们孩子的“技能不足”。

5、减少挫败感的方法
就是设定和孩子能力匹配的、短期的、合理的、可操作的目标，如果孩子有能力就可以和孩子共同讨论设定。

6、减少失望的方法
通过社交故事、事先排练、找替代品“安慰”等方法，
比如孩子特别想要某个卡通玩具，可得到足够代币后玩具却断货，那么我们可以让他看网站上的图片或者视频等方法进行安抚；
了解到孩子出游时喜欢的小朋友不能如约而来，就尽量提前给他介绍、帮他结识小伙伴；
教会孩子合理表达对“不良事件”比如校园欺负的反抗，先坚决说“停！我不喜欢这样”或离开，然后找可信赖的大人告状。

7、关于感到不公平
对于小龄孩子，多半是我们家长“演绎”的，能真正意识到和表达出不公平的孩子，他们也往往明白是他们自己没有在一定规则下完成需求，
所以我们家长一定要让孩子知道家规、校规、队规、交规对每个成员都平等使用，但平等不意味着每件事都绝对公道。

除此之外，还有成人们那些负面榜样的影响，
不用多说：常打骂儿子的爸爸背后多半站着一个打骂爸爸的爷爷。
愤怒焦虑等负性情绪和指责挖苦打骂孩子等行为问题都会传染，父母是孩子的镜子，我们真要注意自己的言行。

对于星儿们来讲，最了解他们、对他们帮助最大的，永远都是自己的父母。
很多事情他们不是不想做，而是不能做，加微信号bin13678923为您提供更多关于自闭症的知识，我们要努力分解教给他们、让他们尽可能会做；

很多情绪他们不是感受不到，而是无法表达，我们要多换位思考多观察，帮助他们缓解疏通和管理。一定要让他们明白，上帝造的每个孩子都是独特唯一的，他们在我们的眼中是宝贝、无可取代。
真正的接纳、理解并不容易，
学习做孩子情绪行为的“双筒望远镜”，
不要让孩子含忧到日落，
也不要让我们自己含忧到日落。",0
Post48430,1.23153E+11,现在看着很好啊，还有什么行为问题或是社交方面的问题吗？,0
Post48475,1.23155E+11,在学校里能和同学沟通玩耍吗？我儿子也即将要入读一年级了，现在跟老师和家人沟通和学习都没什么问题，但交朋友还是比较弱，对入学忧心忡忡,0
Post48502,1.23158E+11,"当时诊断的程度是？
您孩子的眼神如何？当时",0
Post48555,1.23163E+11,"今天是个格外寒冷的日子，也是我们这些预备小老师独立上课的第一天。
 虽然我们之前已经跟着学姐上了好几次课，昨天也排练了好几次，今天依旧很紧张。由于天气原因，今天来参加蓝灯志愿团活动的小朋友并不多，从某种程度上来说，对于我们是一个很大的挑战。音乐课是每周活动的第一节课，所以我们都知道自己责任的重要。我们刚站上讲台时，有点不知所措，随着旋律的响起，我们渐渐放松了下来，带着志愿者和小朋友们学习了《金色童年》，复习了《健康歌》。虽然这一次很多环节并不是尽善尽美，但是音乐课依然在一片欢乐中结束。为了让他们更加享受音乐课，下次，我们会做得更好。文／明空 图／徐名清
 http://imgsrc.baidu.com/forum/w%3D580/sign=d723628541086e066aa83f4332097b5a/3790c8fc1e178a82d6bb8114fb03738da877e832.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=121d9506bfb7d0a27bc90495fbee760d/d5ef222dd42a28348bb2cfbf56b5c9ea14cebfa1.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=0ec6ba8d4636acaf59e096f44cd88d03/ee03ceea15ce36d310107a8437f33a87e850b1a1.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=ee16748a76ec54e741ec1a1689399bfd/73ea17385343fbf27d385f97bd7eca8064388fa1.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=0d4b49b1e8dde711e7d243fe97eecef4/b961962397dda144751d9506bfb7d0a20df486a1.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=abef6b6bc31b9d168ac79a69c3dfb4eb/ec34b5b7d0a20cf4ec84076b7b094b36adaf99a1.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=d200e171edfe9925cb0c695804a95ee4/c96f8a1001e93901c916748a76ec54e737d196a1.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=297d9aca9f58d109c4e3a9bae159ccd0/fa74d2628535e5dd13385c6b7bc6a7efcf1b62a1.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=a5346457f01f4134e0370576151e95c1/2158f71f3a292df5e3d455a1b1315c6035a873a1.jpg",0
Post48619,1.2317E+11,你说的对，去纠结是不是，不如从孩子欠缺入手好好的训练和花时间,0
Post48639,1.23173E+11,去医院检查没有？孩子还小，是最佳干预时间，越找越好。孩子恢复的情况也会乐观,0
Post48640,1.23173E+11,今天带孩子去算命了。本来我不信这个的，可是朋友热情推荐，不去的话好像对别人很不尊重。到地方上了一把香，然后跟人家说了说孩子的出生年月日，磕了三个头。算命的老婆婆跟我说孩子前世是个打鸟人，杀生太多，所以不说话。其实我是很反感这样的做法的，封建迷信，更何况前世这种鬼东西。可是到了孩子这，我不得不将信将疑，病急乱投医应该就是这个道理吧？老婆婆跟我说需要烧纸烧钱什么的消灾，问她烧什么，她说晚上问问神灵还是什么的需要在哪烧，烧多少...老婆婆还说烧了孩子应该三岁半会开口说话的。哎呀，我听得稀里糊涂的，多么希望老婆婆税的是真的，那么烧完了纸孩子就会好了。可是理智告诉我应该不可能...我们预约了明天上午的儿童医院专家号，我要再次去给儿子看看，如果还是说孩子孤独症，我就要给孩子找个一对一的培训机构，大人可以参与的那种。有效果我们就机构加在家干预一起来，如果机构不行我就坚持自己带，不管如何我不能倒下，因为我深深的知道只有我觉得孩子有问题，也只有我重视孩子的问题……,0
Post48648,1.23174E+11,恒恒一周一次美术涂色，恒恒自己选颜色，不辅助自己涂，我给存了下来，比较一下有没有进步！ http://imgsrc.baidu.com/forum/w%3D580/sign=1244a4960ce9390156028d364bed54f9/8f453d87e950352aa8c139be5e43fbf2b3118b1e.jpg,0
Post48747,1.23188E+11,"12月13日（周四）20:00
入群方式看这里
没有在“你好children-ASD交流群”微信群的家长朋友们：
长按识别海报或者最下方图片二维码，关注“你好children”；
在公众号内回复关键字“管理员”，获取小助手微信。
添加小助手微信，请她邀请您入群听课。",2
Post48756,1.2319E+11,可以帮忙,0
Post48768,1.23191E+11,我可以帮你治好，你信吗，一个月费用六千多元钱，如果自己认为治不好了就不用联系我了，,1
Post48774,1.23192E+11,QQ群：839820175，里面有自闭症等方面专家，可以进来看看,2
Post48790,1.23195E+11,这不能代表是孤独症,0
Post48796,1.23196E+11,孩子一直有重复语言的表现，比如说一着急不知道怎么表达，就会说，我想吃苹果，我想吃螃蟹。其实我知道她表达的不正确，可是我没有阻止，因为我觉得可能是家里的环境太局限了。最近附近的一个早教开始了半日制的托班，也就是一上午课程的那种，我就狠心给她送过去了。因为之前经常在那玩，跟老师也熟悉一点了，昨天第一天去的时候她表现挺好的，也没哭，就是中午去接的时候她看见我只是笑笑，然后跟老师再见。今天送她去，走的时候跟我一再见就玩去了。心好疼，好像对我没有依恋,0
Post48821,1.232E+11,没体力了,0
Post48836,1.23203E+11,请问楼主我家孩子27个月之前医生诊断说是自闭症然后现在干预了一个多月孩子进步了很多 医生说又不太像自闭症像发育迟缓的孩子 对于发育迟缓的孩子饮食上干预有效果吗？谢谢楼主,0
Post48947,1.23215E+11,宝妈，我现在的孩子跟你的一样，请问一下，你用什么方法教育孩子的？我宝宝两岁零十几天,0
Post48962,1.23217E+11,"（2岁10个月）
12.10 下班回家，淼淼大叫着“妈～妈”，音拖的很长，奔跑着扑进我怀里。声音特别响，带着撒娇那种感觉。
12.11 看到姐姐托管回家，高兴的跑过去抱着她，嘴里叫着：姐姐抱抱。就这两天开始，对姐姐有感情了一样。玩遥控汽车的时候，汽车卡住了，会指着汽车对我说，妈妈，坏了。姐姐抢不过淼淼的遥控汽车，气哭了。淼淼也会懂事的马上把车递给姐姐，像做错事了一样，抱着姐姐。
12.12 ipad玩到一半没电了，我说，哎呀！没电了。淼淼把ipad递给我，委屈的说，ipad充电。",0
Post48963,1.23217E+11,宝妈，你是怎样干预的呢，可以分享一下吗,0
Post48969,1.23217E+11,这里可以看看，我家孩子14年的时候，我不知道比你多崩溃，现在好多了，除了学习中等，有些调皮，（但是在我们家人面前特别乖），不清楚的根本想不到我家孩子以前的种种表现。,0
Post48984,1.23221E+11,7和9是入手点,0
Post49053,1.23229E+11,肯定是啊。这个程度需要去机构打好基础,0
Post49095,1.23235E+11,可以医治康复完全，,3
Post49163,1.23243E+11,今天带孩子去朋友的智力开发中心转了转，有个比较权威的老师带着孩子玩了好久，孩子刚刚到地方很不配合，后来我拉着他转了两圈之后就自己主动跑着玩了。里面有个小朋友在那装拼盘，二宝就过去一遍一遍的围着人家转，他的小眼神一直盯着姐姐的拼盘，想摸一摸但是又因为不熟悉不敢去摸。从到地方开始每个看见他的老师都很热情的跟他打招呼，他也是基本都用微笑和眼神回应了大家，除了玩玩具的时候需要叫他几遍，基本上看不出什么问题。老师说互动很好，应名也不算大问题，刻板行为基本没有，即使有刻板行为也不能说孩子自闭，因为四岁以前的小朋友很多都有刻板行为。能够接受新玩具，也能够接受别人陪他玩，并且在陌生的地方有探索的欲望，这都是正常的反应。老师还跟我说多带孩子出门转转，跟他说话尽量简单明了，只要互动跟上来了，他说话只是早晚的问题。孩子不互动才是大问题，我家宝宝是典型的电子产品看多了的症状。因为他们那很多电子产品看多了社交障碍的孩子，所以我对我们家二宝又有了很大信心。加油孩子，你是最棒的！,0
Post49246,1.23256E+11,你家小朋友3.5岁之前除了语言这方面，其他症状都接近普通小朋吗?假设你们不送去康复只是在家引导，你觉得他会追赶上同龄小朋友吗?现在还有哪些方面与同龄小朋友有区别的地方?,0
Post49263,1.23257E+11,要么就是推人家被人家揍了自己又哭，总之带他出去玩我就是很狼狈，一根筋崩得紧紧的，时刻怕他去推小朋友，就因为这个爱推人的毛病不敢去上幼儿园，和外面人的对视比干预前好一点了，以前就是完全不理不看，现在就是表现出不在线，刚好对准他那个点了还是能交流几个来回，仅限于问他一些好或不的问题，,0
Post49269,1.23258E+11,从9月14号到现在，家庭干预已经进行了整整三个月了。整体来说，进步还挺大的吧。从最初只叫爸妈爷奶等叠字，到如今能简单用语言表达自己的意愿。眼神从游离状态到如今能和谁都能有短暂的对视。从喜欢观察物体到现在能抬头看人。这个变化还是有的。现在可以基本断定，孩子是没有自闭症的，但是感统失调是一定的。因为她还有很多同龄人能做的动作做不出来。比如双脚跳不高，平衡还是有点不太好，举高挥手，扭屁股，这些都做不了。目前还没有寻找到更好的方法去克服这些问题。不过我相信，一定可以的！,0
Post49288,1.23261E+11,微信同步18931659719,2
